6908;Кубышкина Яна Викторовна;ИП;773702946736;;115551, Москва, ул. Домодедовская, д.20, корп.2, кв.66;+7 (495) 7765040;red@astrodesign.net;;0;Кошлакова Виктория;Продажи рекламщик;red@astrodesign.net;+7 (495) 7765040, 8 985 776 50 40
6721;Кузин Павел Андреевич;ИП;232706493557;;352750, Краснодарский край, ст. Брюховецкая, ул. Гагарина, д. 25;+7 (861) 944-21-25;info@artbox23.ru;;0;Кошлакова Виктория;Продажи рекламщик;info@artbox23.ru;+7 (861) 944-21-25, +7 (918) 946-13-86, +7 (988) 604-60-33
2618;Кузнецов Евгений Вячеславович;физ.лицо;;Кузнецов Евгений Вячеславович;;;;;0;;;;
1003;Кузнецова Анна Викторовна;Физич;;Панда-го;ул.Достоевского, 1, кв.39;;;;;Надя М.;;;
6534;Кузнецова Ксения Николаевна;ИП;232009721076;;143421, Московская обл., г. Красногорск, д. Глухово, ул. Рублевское предместье, д. 8, корп. 3, кв. 28;;kuznetsovakn@mail.ru;;0;Водопьянова Оксана;Розничная точка;kuznetsovakn@mail.ru;
350;Кузнецова Татьяна Николаевна;ЧП;183500274190;Печатный салон Кузнецовых;г.Ижевск ул. Красноармейская, 127;;;;;Болотова О.;;;
1997;Кузьмин П.Б.;;;Кузьмин П.Б.;;;;;;;;;
5384;Кулаева Марина Игоревна;физ.лицо;;;г.Севастополь ул.Соловьева,2;+7978 888 95 65;;;0;;;;+7978 888 95 65
6559;Куликов Александр Сергеевич;ИП;667356432152;;620012, г. Екатеринбург, ул. Ильича, дом 43;+7(912)-28-058-98;organicaekb@gmail.com;;0;Кошлакова Виктория;Розничная точка;organicaekb@gmail.com;+7(912)-28-058-98, +7(912)038-90-58
6208;Куликов Антон Сергеевич;ИП;920200032014;;299043, г. Севастополь, ул. Аксютина, 16/52;8-978-811-22-12;jim78@mail.ru;;0;Кошлакова Виктория;Продажи рекламщик;jim78@mail.ru;8-978-811-22-12
5928;Кулиш Сергей Сергеевич;физ.лицо;;;;+7 989 525 31 66;;;0;Двойрис М.Ю.;Продажи рекламщик;;+7 989 525 31 66
5926;Кулиш Ю.В.;;;;г. Луганск, ул. Советских Космонавтов,66А;380509087898;0509087898@mail.ru;;0;Кошлакова Виктория;Продажи рекламщик;0509087898@mail.ru;380509087898
3396;Кулишов Алексей Владимирович;физ.лицо;;Кулишов Алексей Владимирович;Москва ул.Войковский проезд , д.6А, кв.48;;;;0;;;;
6924;культуры города Москвы "Московский драматический театр им. М.Н. Ермоловой";ГБУ;7710143327;;125009, г. Москва, ул. Тверская,5/6;+7 495 580-5215 (355);plan-ermolova@mail.ru;;0;Цигельницкий И.Г.;Розничная точка;ksenia@bureau21.ru, plan-ermolova@mail.ru;+7 495 580-5215 (355), +7 909 944-12-22
3584;Куменко Александр Петрович;ИП;26509698222;Куменко Александр Петрович;452601, Республика Башкортостан, г. Октябрьский, ул. Губкина, д. 3, пом.1;(34767)-6-77-75;graf.okt@mail.ru;;0;Двойрис М.Ю.;Продажи рекламщик;graf.okt@mail.ru;(34767) 6-77-75, (34767)-6-77-75, 6-77-90
6786;Куменко Николай Петрович;ИП;26509699106;;452613, Республика Башкортостан, г. Октябрьский, ул. Василия Королькова, д.13;8-953-603-61-23;la_viki@mail.ru;;0;Кошлакова Виктория;Продажи рекламщик;la_viki@mail.ru;8-953-603-61-23
3767;Куренков Артем Александрович;физ.лицо;;Куренков Артем Александрович;г Москва, ул Кантемировская д. 39 кв 219;;meseng@yandex.ru;;0;;;meseng@yandex.ru;
6112;Курилло Елена Александровна;ИП;231120202823;;350901, г. Краснодар, ул. Яснополянская 4/1 кв. 20;8 (861)204-17-85;bv@gk-vegas.com;;0;Кошлакова Виктория;Продажи рекламщик;bv@gk-vegas.com;8 (861)204-17-85
3282;Куршаков Алексей Витальевич;физ.лицо;;Куршаков Алексей Витальевич;Владимир ул.Добросельская, д.215, кв.124;;;;0;;;;
5985;Кусембаева Лилия Витальевна;ИП;165712037579;;Москва, Балаклавский пр-кт, д 32 к1 кв 58;8-967-049-53-43;ao@axiomgroup.org;;0;;Продажи рекламщик;ao@axiomgroup.org;8-967-049-53-43, 8-967-049-53-43
5996;Кутинов Андрей Валериевич;ИП;503212927029;;143084 М.О., Одинцовский район, поселок Усово-Тупик дом 10, квартира 83;8(903)576-53-21;mpetrova@kutinov.ru;;0;Водопьянова Оксана;Продажи рекламщик;mpetrova@kutinov.ru;8(903)576-53-21
2223;Кучаев Владимир Александрович;ИП;121500205282;Кучаев Владимир Александрович;Йошкар-Ола ул.Анциферова, д.23-25;(8362) 73-72-16, (8362) 960-115;;;;;;;(8362) 73-72-16, (8362) 960-115, bobkuch@mail.ru
3541;Кучаева Наталья Юрьевна;ИП;121503261140;Кучаева Наталья Юрьевна;424020 Респ Марий Эл, г. Йошкар-Ола, ул Анциферова. д, 23 кв 25;(8362) 77 02 75, 73 72 16;kvadr-12@mail.ru;;0;Кошлакова Виктория;Продажи рекламщик;kvadr-12@mail.ru;(8362) 77 02 75, 73 72 16, +7-987-730-81-75, 8-8362-73-72-16, 8-987-730-8175
1688;Кушнаренко Э.В.;ИП;235300892997;Кушнаренко Э.В.;г.Тимашевск пер. Ковалева, 18;;;;;Двойрис М.Ю.;;;
5482;Кытин Сергей Васильевич;физ.лицо;;;125459, г. Москва, ул. Туристская, д. 9, кв. 38;89637827544;;;0;;Продажи Конечник;kytins@torgznakservis.ru;89637827544
3006;Лантюхова Юлия Николаевна;ИП;366107177054;Лантюхова Юлия Николаевна;394005, г Воронеж, ул.Вл Невского , д.65, кв.58;(4732) 51 43 09;info@addstyle.ru;;0;;Продажи рекламщик;info@addstyle.ru;(4732) 51 43 09
6467;Лапин Руслан Викторович;;;;;;;;0;;;;
4997;Лапина Наталья Олеговна;ИП;690141413276;;170012, Тверская обл., г. Тверь, 2-й Вагонников пер., д. 19А/20;(910)649-55-05;;;0;;Продажи рекламщик;;(910)649-55-05
6876;Лаппа Екатерина Геннадьевна;ИП;616305364327;;344010, Ростовская обл, Ростов-на-Дону г, Максима Горького ул, дом № 186/198, квартира 124;(863)2260401;laserstudio@bk.ru;;0;Цигельницкий И.Г.;Продажи рекламщик;laserstudio@bk.ru, laserstudiomarketing@bk.ru;(863)2260401, +79286003893
2602;Лаптев Михаил Анатольевич;физ.лицо;;Лаптев Михаил Анатольевич;123529 г. Москва. Строгинский бульвар, д.30, кв.78;;;;0;;;;
2988;Ларина Лилия Файзхановна;ИП;312326836617;Ларина Лилия Файзхановна;Белгород ул.Славянская, д.7б, кв.46;8 4722 37 10 31;;;0;;;;8 4722 37 10 31
2150;Ларинский Олег Игоревич;ИП;312319968620;Ларинский Олег Игоревич;308019, г. Белгород, ул.Советская, д.89;8(4722)207135;logo-znak.ru;;;;Продажи рекламщик;9056759070@mail.ru, logo-znak.ru;8(4722)207135, 8-905-675-90-70
2993;Ласточкин В.С.;ИП;352513722742;Ласточкин В.С.;Вологда ул.Ленинградская, д.87 , кв.328;(8172) 27 70 70, 28 54 65;;;0;;;;(8172) 27 70 70, 28 54 65
158;Лашина О.А.;ИП;550713831420;Прожектор;г.Омск ул.Рокоссовского, 30-139;;;;;;;;
1525;Лашков Дмитрий Анатольевич;ИП;504300007590;Хамелион;142205, Московская обл г.Серпухов, ул.Физкультурная, 19-21;;;;;Двойрис М.Ю.;Продажи рекламщик;;
2819;Лащенов В.И;ИП;500500715385;Лащенов В.И;Московская область г. Воскресенск ул Железнодорожная д. 4 кв 57;;;;0;;;;
4043;Левин Андрей Львович;ИП;304502234300011;Левин Андрей Львович;140411, М.О., г. Коломна, Проспект Кирова, 43-204;(495) 229-86-40;;;0;;;;(495) 229-86-40
5215;Левонян Левон Вальтерович;ИП;231213867108;;350912, г. Краснодар, ул. им. Кирова, д. 347;;;;0;;Продажи рекламщик;;
5983;Лежнина Ирина Васильевна;ИП;27310965981;;450104, г.Уфа, шоссе Уфимское, д.25, кв. 42;8-927-957-05-69;;;0;Двойрис М.Ю.;Продажи Агентство;;8-927-957-05-69
6484;Лемешева Анна Петровна;ИП;250101304411;;692337, Приморский край, г.Арсеньев, ул.2я Боевая, 29А;89242643812;Lema2866@mail.ru;;0;Водопьянова Оксана;Продажи Конечник;Lema2866@mail.ru, ecologicalcall@gmail.com;89242643812
4702;Леонович Игорь Николаевич;ИП;183100636751;;450078, г. Уфа, ул. Айская, 72-8;;;;0;;Продажи рекламщик;;
2782;Леонтьева Наталья Ивановна;ИП;590400535756;Леонтьева Наталья Ивановна;Пермь ул.Плеханова, д.3;(342) 246 58 52;;;0;;;;(342) 246 58 52
6006;Лизунов Иван Валерьевич;ИП;616899093565;;344000 г.Ростов-на-Дону, ул. Р.Зорге, 41/46 кв. 142;(863) 322-04-54;sale@print-rf.ru;;0;Водопьянова Оксана;Продажи рекламщик;sale2@print-rf.ru, sale@print-rf.ru;'(863) 322-04-54, 8(863)322-04-54; 8.928-229-07-01, 8938 100 99 88'
4741;Лим Ирина Валерьевна;физ.лицо;;;;;;;0;;Продажи Агентство;;
6421;Лисица Юлия Сергеевна;ИП;193157698;;220089, Беларусь, г. Минск, ул. Грушевская, 85-87;;stromkaja@gmail.com;магазин Zerro Shop;0;Водопьянова Оксана;Розничная точка;stromkaja@gmail.com, zerro.shop@gmail.com;
3103;Литовченко Елена Валентиновна;ИП;500107841874;Литовченко Елена Валентиновна;143922, Московская область, Балашихинский район, п. Заря, ул. Молодежная, д. 17, кв. 28;734 59 03;;;0;;;;734 59 03
5029;Лицкевич Андрей Владимирович;ИП;771602394686;;Российская Федерация, 125315, г. Москва, ул. Лизы Чайкиной, дом 4, корп. 1, кв. 30;933-85-38;info@lidograf.ru;;0;Кошлакова Виктория;Продажи рекламщик;info@lidograf.ru, soth@yandex.ru;+7 903 711 9090, 234-99-69, 8-903-711-90-90, 933-85-38
6432;лицо;Физ.;;;;;;;0;;;murryska@gmail.com, murryska@gmail.ru, muzmus@bk.ru;+357 97 887809, 8-901-742-81-77, 8-985-157-9145, 89296486602
1441;Лобкова Елизавета Валерьевна;Физич;;Ремаркит;г.Павловский посад Большой железно-дорожный проезд, 4, кв.5;;;;;Болотова О.;;;
